"prt";"aasta";"kord";"mxkord";"kordev";"rinnv";"puu";"pl";"asim";"kaug";"d";"h";"rikked";"raadius";"hp";"v"
153;2004;2;4;1;"K";77;"KS";172;8,2;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";77;"KS";172;8,2;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";77;"KS";172;8,2;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";78;"KS";159;9,2;14,45;NA;NA;15;15,9282466394901;0,121243337384133
153;2004;2;4;1;"K";78;"KS";159;9,2;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";78;"KS";159;9,2;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";78;"KS";159;9,2;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";79;"KU";154;8,8;9,95;NA;NA;15;10,846871367564;0,0453226251781083
153;2004;2;4;1;"K";79;"KU";154;8,8;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";79;"KU";154;8,8;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";79;"KU";154;8,8;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";80;"KS";178;4,2;10,1;13,9;NA;15;13,1036356646507;0,0486263676316789
153;2004;2;4;1;"K";80;"KS";178;4,2;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";80;"KS";178;4,2;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";80;"KS";178;4,2;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";81;"KS";117;4;17,25;17,8;NA;15;17,2262242597577;0,186135793111967
153;2004;2;4;1;"K";81;"KS";117;4;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";81;"KS";117;4;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";81;"KS";117;4;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";82;"KS";90;6,1;15,35;17,7;NA;15;16,380235700878;0,140540399565433
153;2004;2;4;1;"K";82;"KS";90;6,1;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";82;"KS";90;6,1;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";82;"KS";90;6,1;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";83;"KS";117;7,4;17,9;16,3;NA;15;17,4863781148329;0,203252046174182
153;2004;2;4;1;"K";83;"KS";117;7,4;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";83;"KS";117;7,4;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";83;"KS";117;7,4;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";84;"KS";229;2,6;9,25;12,4;NA;15;12,3879695814058;0,0383821959209676
153;2004;2;4;1;"K";84;"KS";229;2,6;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";84;"KS";229;2,6;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";84;"KS";229;2,6;NA;NA;NA;20;NA;NA
153;1999;1;4;4;"2";85;"KS";221;6,1;5,3;11,1;NA;15;NA;NA
153;2004;2;4;4;"2";85;"KS";221;6,1;5,3;10,8;NA;15;NA;NA
153;2009;3;4;4;"2";85;"KS";221;6,1;5,5;11,3;NA;15;NA;NA
153;2014;4;4;4;"2";85;"KS";221;6,1;5,6;NA;NA;20;NA;NA
153;1999;1;4;4;"2";86;"KS";221;6,5;7,65;13,8;NA;15;NA;NA
153;2004;2;4;4;"2";86;"KS";221;6,5;8,6;15,4;NA;15;NA;NA
153;2009;3;4;4;"2";86;"KS";221;6,5;9,55;15,3;NA;15;NA;NA
153;2014;4;4;4;"2";86;"KS";221;6,5;10;18,1;NA;20;NA;NA
153;1999;1;4;4;"2";87;"KS";217;8,2;8,3;NA;NA;15;NA;NA
153;2004;2;4;4;"2";87;"KS";217;8,2;9,35;15,6;NA;15;NA;NA
153;2009;3;4;4;"2";87;"KS";217;8,2;10,4;15,8;NA;15;NA;NA
153;2014;4;4;4;"2";87;"KS";217;8,2;11,25;18,7;NA;20;NA;NA
153;1999;1;4;4;"2";88;"KS";209;7,9;7,2;13,3;NA;15;NA;NA
153;2004;2;4;4;"2";88;"KS";209;7,9;8,15;13,8;NA;15;NA;NA
153;2009;3;4;4;"2";88;"KS";209;7,9;8,55;14;NA;15;NA;NA
153;2014;4;4;4;"2";88;"KS";209;7,9;8,95;15,7;NA;20;NA;NA
153;1999;1;4;4;"2";89;"KS";211;8,9;7,3;NA;NA;15;NA;NA
153;2004;2;4;4;"2";89;"KS";211;8,9;8;NA;NA;15;NA;NA
153;2009;3;4;4;"2";89;"KS";211;8,9;8,85;NA;NA;15;NA;NA
153;2014;4;4;4;"2";89;"KS";211;8,9;9,5;NA;NA;20;NA;NA
153;1999;1;4;4;"2";90;"KS";197;6,7;6,75;6,9;NA;15;NA;NA
153;2004;2;4;4;"2";90;"KS";197;6,7;7,35;13,1;NA;15;NA;NA
153;2009;3;4;4;"2";90;"KS";197;6,7;8,2;13,7;NA;15;NA;NA
153;2014;4;4;4;"2";90;"KS";197;6,7;8,85;15,3;NA;20;NA;NA
153;1999;1;4;4;"2";91;"KS";198;7,4;7,15;13,4;NA;15;NA;NA
153;2004;2;4;4;"2";91;"KS";198;7,4;8,35;14,8;NA;15;NA;NA
153;2009;3;4;4;"2";91;"KS";198;7,4;9,45;15,7;NA;15;NA;NA
153;2014;4;4;4;"2";91;"KS";198;7,4;11,15;17,4;NA;20;NA;NA
153;1999;1;4;4;"2";92;"KS";189;8,4;5,55;NA;NA;15;NA;NA
153;2004;2;4;4;"2";92;"KS";189;8,4;5,6;NA;NA;15;NA;NA
153;2009;3;4;4;"2";92;"KS";189;8,4;5,85;NA;NA;15;NA;NA
153;2014;4;4;4;"2";92;"KS";189;8,4;6,6;NA;NA;20;NA;NA
153;1999;1;4;4;"1";93;"KU";192;9,1;8;NA;NA;15;9,06750100185423;0,0254061132345996
153;2004;2;4;4;"1";93;"KU";192;9,1;10,4;NA;NA;15;10,4525097472393;0,048020007483508
153;2009;3;4;4;"1";93;"KU";192;9,1;13,5;NA;NA;15;12,0054351240892;0,0903991791600155
153;2014;4;4;4;"1";93;"KU";192;9,1;17,6;NA;NA;20;15,2974115431377;0,187872744752184
153;1999;1;4;1;"1";94;"KS";191;14,5;10,9;NA;NA;15;13,7201238590101;0,0594346319769988
153;2004;2;4;1;"K";94;"KS";191;14,5;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";94;"KS";191;14,5;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";94;"KS";191;14,5;NA;NA;NA;20;NA;NA
153;1999;1;4;4;"1";95;"KS";200;12,5;7,35;13,8;NA;15;10,5212514642745;0,0200289166314758
153;2004;2;4;4;"1";95;"KS";200;12,5;8,4;14,4;NA;15;12,7836720601604;0,0326640075739355
153;2009;3;4;4;"1";95;"KS";200;12,5;9,75;14,9;NA;15;13,4121374368637;0,0464123114058264
153;2014;4;4;4;"1";95;"KS";200;12,5;11,45;17,4;NA;20;17,0041765980638;0,0816307154114537
153;1999;1;4;4;"1";96;"KS";200;13;7,4;NA;NA;15;10,575700354409;0,0204326878390882
153;2004;2;4;4;"1";96;"KS";200;13;8;NA;NA;15;12,4226277051428;0,0286842400967839
153;2009;3;4;4;"1";96;"KS";200;13;8,15;NA;NA;15;12,1957713142071;0,0291928437155941
153;2014;4;4;4;"1";96;"KS";200;13;8,25;NA;NA;20;15,1746649891092;0,0378835035742336
153;1999;1;4;4;"1";97;"KS";203,5;14,1;7,6;NA;NA;15;10,7904145948328;0,0220900888591623
153;2004;2;4;4;"1";97;"KS";203,5;14,1;8,7;NA;NA;15;13,0418204667608;0,0358235932019845
153;2009;3;4;4;"1";97;"KS";203,5;14,1;10,1;NA;NA;15;13,645396773702;0,0507226176045488
153;2014;4;4;4;"1";97;"KS";203,5;14,1;11,1;NA;NA;20;16,843841086257;0,0760353194240331
153;1999;1;4;4;"1";98;"KS";212;14,8;7,75;NA;NA;15;10,9482664909585;0,0233777140099687
153;2004;2;4;4;"1";98;"KS";212;14,8;8,9;NA;NA;15;13,2082282432191;0,0380134281782013
153;2009;3;4;4;"1";98;"KS";212;14,8;10,05;NA;NA;15;13,6127132308637;0,0500948707786973
153;2014;4;4;4;"1";98;"KS";212;14,8;11;NA;NA;20;16,7965782228427;0,0744732273269241
153;1999;1;4;4;"1";99;"KS";209,5;12,4;7,15;NA;NA;15;10,300319903899;0,0184559878395745
153;2004;2;4;4;"1";99;"KS";209,5;12,4;7,8;NA;NA;15;12,2344730792543;0,0267939219095329
153;2009;3;4;4;"1";99;"KS";209,5;12,4;8,8;NA;NA;15;12,7220937775792;0,0356978001649048
153;2014;4;4;4;"1";99;"KS";209,5;12,4;8,1;NA;NA;20;15,0637054400403;0,0362407496558284
153;1999;1;4;4;"1";100;"KS";205;12,3;7,4;11,2;NA;15;10,575700354409;0,0204326878390882
153;2004;2;4;4;"1";100;"KS";205;12,3;7,95;12,8;NA;15;12,3760794450784;0,0282054476109713
153;2009;3;4;4;"1";100;"KS";205;12,3;8,55;13,3;NA;15;12,5252756305788;0,0331166934281255
153;2014;4;4;4;"1";100;"KS";205;12,3;8,95;NA;NA;20;15,6566834522868;0,0460321660758885
153;1999;1;4;4;"1";101;"KS";205;11,1;7;NA;NA;15;10,1312782317417;0,0173203980877653
153;2004;2;4;4;"1";101;"KS";205;11,1;8,05;NA;"10N";15;12,468854068679;0,0291671783241838
153;2009;3;4;4;"1";101;"KS";205;11,1;8,25;NA;"10N";15;12,2798915824518;0,0301500810504634
153;2014;4;4;4;"1";101;"KS";205;11,1;10;NA;"10N";20;16,2845991580191;0,0597464997391056
153;1999;1;4;4;"1";102;"KS";214;10,1;14,25;NA;NA;15;15,8227378952676;0,117155335873971
153;2004;2;4;4;"1";102;"KS";214;10,1;15,2;NA;NA;15;16,8332422535327;0,141590072390154
153;2009;3;4;4;"1";102;"KS";214;10,1;16,5;NA;NA;15;16,594942376333;0,164306779166606
153;2014;4;4;4;"1";102;"KS";214;10,1;18,2;NA;NA;20;19,0670108188327;0,228549168587265
153;1999;1;4;4;"1";103;"KS";204;9,3;6,95;NA;NA;15;10,0742848391583;0,0169502384369748
153;2004;2;4;4;"1";103;"KS";204;9,3;7,5;NA;NA;15;11,9421542588513;0,0240824888225605
153;2009;3;4;4;"1";103;"KS";204;9,3;8,15;NA;NA;15;12,1957713142071;0,0291928437155941
153;2014;4;4;4;"1";103;"KS";204;9,3;11,4;NA;NA;20;16,9817426626299;0,0808191746691026
153;1999;1;4;3;"2";104;"KS";231;5,5;5;11,6;NA;15;NA;NA
153;2004;2;4;3;"2";104;"KS";231;5,5;4,95;9,8;NA;15;NA;NA
153;2009;3;4;3;"2";104;"KS";231;5,5;4,85;NA;NA;15;NA;NA
153;2014;4;4;3;"M";104;"KS";231;5,5;NA;NA;NA;20;NA;NA
153;1999;1;4;4;"2";105;"KS";234,5;6;4,9;7,9;NA;15;NA;NA
153;2004;2;4;4;"2";105;"KS";234,5;6;4,8;8,6;NA;15;NA;NA
153;2009;3;4;4;"2";105;"KS";234,5;6;4,8;8,6;NA;15;NA;NA
153;2014;4;4;4;"2";105;"KS";234,5;6;5,05;9,1;NA;20;NA;NA
153;1999;1;4;4;"1";106;"KS";236;6,8;11;14,5;NA;15;13,7936040536318;0,0608656862001157
153;2004;2;4;4;"1";106;"KS";236;6,8;12,5;16,9;NA;15;15,5872253613405;0,0889462231557303
153;2009;3;4;4;"1";106;"KS";236;6,8;13,85;17;NA;15;15,6135264054446;0,109251050840203
153;2014;4;4;4;"1";106;"KS";236;6,8;14,5;20,7;NA;20;18,1322791711529;0,138827834203788
153;1999;1;4;4;"2";107;"KS";234;7,8;6,8;9,3;NA;15;NA;NA
153;2004;2;4;4;"2";107;"KS";234;7,8;8,05;12;NA;15;NA;NA
153;2009;3;4;4;"2";107;"KS";234;7,8;8,4;12,3;NA;15;NA;NA
153;2014;4;4;4;"2";107;"KS";234;7,8;8,55;NA;NA;20;NA;NA
153;1999;1;4;4;"1";108;"KS";240;7,2;10,6;12,3;NA;15;13,4950216524685;0,0552483288681997
153;2004;2;4;4;"1";108;"KS";240;7,2;12,05;14,1;NA;15;15,3423714011338;0,0813798900738031
153;2009;3;4;4;"1";108;"KS";240;7,2;13,7;14,7;NA;15;15,5497151887697;0,10647461922772
153;2014;4;4;4;"1";108;"KS";240;7,2;14,35;18,7;NA;20;18,0860086390552;0,135660792322237
153;1999;1;4;4;"2";109;"KS";240;6,6;5;7,3;NA;15;NA;NA
153;2004;2;4;4;"2";109;"KS";240;6,6;5;8;NA;15;NA;NA
153;2009;3;4;4;"2";109;"KS";240;6,6;4,95;8,3;NA;15;NA;NA
153;2014;4;4;4;"2";109;"KS";240;6,6;5,05;NA;NA;20;NA;NA
153;1999;1;4;4;"2";110;"KS";243,5;6,9;5,75;8,9;NA;15;NA;NA
153;2004;2;4;4;"2";110;"KS";243,5;6,9;5,7;13,1;NA;15;NA;NA
153;2009;3;4;4;"2";110;"KS";243,5;6,9;6;13,3;NA;15;NA;NA
153;2014;4;4;4;"2";110;"KS";243,5;6,9;6,3;NA;NA;20;NA;NA
153;1999;1;4;4;"1";111;"KU";243;7,2;6,75;6,7;NA;15;7,770611155817;0,0160334483253773
153;2004;2;4;4;"1";111;"KU";243;7,2;7,8;7,1;NA;15;7,86125869278104;0,0215929786072376
153;2009;3;4;4;"1";111;"KU";243;7,2;9,5;7,3;NA;15;8,57468791822117;0,0342408392948264
153;2014;4;4;4;"1";111;"KU";243;7,2;11;10,9;NA;20;10,4346747560288;0,053617307473387
153;1999;1;4;1;"2";112;"KS";247;6,8;6,05;6,5;NA;15;NA;NA
153;2004;2;4;1;"S";112;"KS";247;6,8;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"S";112;"KS";247;6,8;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"S";112;"KS";247;6,8;NA;NA;NA;20;NA;NA
153;1999;1;4;4;"1";113;"KU";251;7,1;5;5,5;NA;15;5,75683574413519;0,00738496676002678
153;2004;2;4;4;"1";113;"KU";251;7,1;5,3;5,3;NA;15;5,11471750878352;0,0071356904040595
153;2009;3;4;4;"1";113;"KU";251;7,1;6;5,5;NA;15;5,13497480307821;0,00860373286278357
153;2014;4;4;4;"1";113;"KU";251;7,1;6,6;6,3;NA;20;6,14063916879038;0,0128259295695506
153;1999;1;4;4;"1";114;"HB";251;6,3;11,05;13,8;NA;15;18,3390140488061;0,0844290589924383
153;2004;2;4;4;"1";114;"HB";251;6,3;14,4;17,7;NA;15;21,8473949744426;0,167415202191721
153;2009;3;4;4;"1";114;"HB";251;6,3;20,1;19;NA;15;26,0572802583387;0,385583645946539
153;2014;4;4;4;"1";114;"HB";251;6,3;26,25;20,8;NA;20;29,1032140268563;0,733639674862486
153;1999;1;4;4;"2";115;"KS";245;5,6;7,5;12,6;NA;15;NA;NA
153;2004;2;4;4;"2";115;"KS";245;5,6;7,8;12,3;NA;15;NA;NA
153;2009;3;4;4;"2";115;"KS";245;5,6;8,1;12,3;NA;15;NA;NA
153;2014;4;4;4;"2";115;"KS";245;5,6;8,5;NA;NA;20;NA;NA
153;1999;1;4;4;"2";116;"KS";242;5,7;6,55;12,5;NA;15;NA;NA
153;2004;2;4;4;"2";116;"KS";242;5,7;6,65;13,3;NA;15;NA;NA
153;2009;3;4;4;"2";116;"KS";242;5,7;7;14;NA;15;NA;NA
153;2014;4;4;4;"2";116;"KS";242;5,7;7,1;NA;NA;20;NA;NA
153;1999;1;4;1;"1";117;"KS";252;5,4;13,25;14,7;NA;15;15,2649125734359;0,0978045931865598
153;2004;2;4;1;"K";117;"KS";252;5,4;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";117;"KS";252;5,4;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";117;"KS";252;5,4;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";118;"KS";252;4,3;10,75;14,5;NA;15;13,6084571330194;0,05732145904087
153;2004;2;4;1;"K";118;"KS";252;4,3;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";118;"KS";252;4,3;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";118;"KS";252;4,3;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";119;"KU";252;3,8;9,1;8,8;NA;15;10,1064702832712;0,0358237767372621
153;2004;2;4;1;"K";119;"KU";252;3,8;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";119;"KU";252;3,8;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";119;"KU";252;3,8;NA;NA;NA;20;NA;NA
153;1999;1;4;4;"2";120;"KS";244;5;6,35;11,8;NA;15;NA;NA
153;2004;2;4;4;"2";120;"KS";244;5;6,45;11;NA;15;NA;NA
153;2009;3;4;4;"2";120;"KS";244;5;6,95;11,3;NA;15;NA;NA
153;2014;4;4;4;"2";120;"KS";244;5;7,6;NA;NA;20;NA;NA
153;1999;1;4;4;"1";121;"KU";239;4,7;6,65;7,8;NA;15;7,66148862744819;0,0153925511372642
153;2004;2;4;4;"1";121;"KU";239;4,7;7,55;8,7;NA;15;7,59491458885347;0,0197018521044449
153;2009;3;4;4;"1";121;"KU";239;4,7;9,9;8,9;NA;15;8,94648085205438;0,038435947068548
153;2014;4;4;4;"1";121;"KU";239;4,7;11,05;13,6;NA;20;10,4786647357891;0,0542883248245908
153;1999;1;4;4;"1";122;"KU";238;5,6;6,35;6,5;NA;15;7,32946946425327;0,0135635500117148
153;2004;2;4;4;"1";122;"KU";238;5,6;7;7;NA;15;7,00026003599856;0,0159145623642588
153;2009;3;4;4;"1";122;"KU";238;5,6;7,85;7,7;NA;15;6,98408449411699;0,0199825161675632
153;2014;4;4;4;"1";122;"KU";238;5,6;8,65;7,9;NA;20;8,23708593426379;0,0275244798352922
153;1999;1;4;3;"1";123;"KU";255;6,5;6,7;7,5;NA;15;7,71614774568859;0,0157110328658662
153;2004;2;4;3;"1";123;"KU";255;6,5;9,6;9,3;NA;15;9,69210277606919;0,0385260039316908
153;2009;3;4;3;"1";123;"KU";255;6,5;8,7;10,1;"10T";15;7,81402025528438;0,0267302401440275
153;2014;4;4;3;"S";123;"KU";255;6,5;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";124;"KS";257,5;6,2;9,55;11,3;NA;15;12,648154909345;0,0418526882415896
153;2004;2;4;1;"K";124;"KS";257,5;6,2;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";124;"KS";257,5;6,2;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";124;"KS";257,5;6,2;NA;NA;NA;20;NA;NA
153;1999;1;4;2;"1";125;"KU";259;6,6;5,4;6,9;NA;15;6,23483649474619;0,00866890379711524
153;2004;2;4;2;"1";125;"KU";259;6,6;7,4;8,6;NA;15;7,43387272047727;0,0186185845206523
153;2009;3;4;2;"K";125;"KU";259;6,6;NA;NA;NA;15;NA;NA
153;2014;4;4;2;"K";125;"KU";259;6,6;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";126;"KU";251;9,6;10,95;NA;NA;15;11,6532249285861;0,0581608916666469
153;2004;2;4;1;"T";126;"KU";251;9,6;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"Xsurn";126;"KU";251;9,6;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"Xsurn";126;"KU";251;9,6;NA;NA;NA;20;NA;NA
153;1999;1;4;4;"1";127;"KU";276;3,4;25;18,7;NA;15;18,3503395604186;0,442130059811497
153;2004;2;4;4;"1";127;"KU";276;3,4;27,8;21,1;NA;15;20,6107033147748;0,604958454928695
153;2009;3;4;4;"1";127;"KU";276;3,4;33,35;22,4;NA;15;21,7677665015975;0,912512995259566
153;2014;4;4;4;"1";127;"KU";276;3,4;38,45;24,3;NA;20;23,1667128066781;1,28097498293745
153;1999;1;4;1;"2";128;"KS";272;5;4,35;6,2;NA;15;NA;NA
153;2004;2;4;1;"K";128;"KS";272;5;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";128;"KS";272;5;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";128;"KS";272;5;NA;NA;NA;20;NA;NA
153;1999;1;4;NA;"S";129;"KS";275;4,8;NA;7,7;NA;15;NA;NA
153;2004;2;4;NA;"K";129;"KS";275;4,8;NA;NA;NA;15;NA;NA
153;2009;3;4;NA;"K";129;"KS";275;4,8;NA;NA;NA;15;NA;NA
153;2014;4;4;NA;"K";129;"KS";275;4,8;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";130;"KU";272;5,9;6,05;6,1;NA;15;6,9906469472708;0,011872832481936
153;2004;2;4;1;"K";130;"KU";272;5,9;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";130;"KU";272;5,9;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";130;"KU";272;5,9;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";131;"KU";274;6,1;8,2;12,4;NA;15;9,26342582165573;0,0271460095927358
153;2004;2;4;1;"K";131;"KU";274;6,1;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";131;"KU";274;6,1;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";131;"KU";274;6,1;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";132;"KU";277;6;7,3;11,8;NA;15;8,35663897608085;0,019843097932695
153;2004;2;4;1;"K";132;"KU";277;6;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";132;"KU";277;6;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";132;"KU";277;6;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";133;"KU";289;4,9;6,65;7,4;NA;15;7,66148862744819;0,0153925511372642
153;2004;2;4;1;"K";133;"KU";289;4,9;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";133;"KU";289;4,9;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";133;"KU";289;4,9;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";134;"KS";281;4,8;16,7;16,4;NA;15;16,9950756977643;0,172257825667075
153;2004;2;4;1;"K";134;"KS";281;4,8;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";134;"KS";281;4,8;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";134;"KS";281;4,8;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";135;"KU";286;5,4;10,4;8,4;NA;15;11,2180680453685;0,0508749880304386
153;2004;2;4;1;"K";135;"KU";286;5,4;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";135;"KU";286;5,4;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";135;"KU";286;5,4;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";136;"KU";274;8,8;7,95;NA;NA;15;9,01802389268622;0,0249816890762073
153;2004;2;4;1;"K";136;"KU";274;8,8;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";136;"KU";274;8,8;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";136;"KU";274;8,8;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";137;"KU";267;13,4;6,65;NA;NA;15;7,66148862744819;0,0153925511372642
153;2004;2;4;1;"K";137;"KU";267;13,4;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";137;"KU";267;13,4;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";137;"KU";267;13,4;NA;NA;NA;20;NA;NA
153;1999;1;4;4;"1";138;"KS";282;12,1;9,95;NA;NA;15;12,9820863601555;0,0467260894248209
153;2004;2;4;4;"1";138;"KS";282;12,1;12,35;NA;NA;15;15,5069697013955;0,086385862757768
153;2009;3;4;4;"1";138;"KS";282;12,1;15,6;NA;NA;15;16,2898177937371;0,144332794851409
153;2014;4;4;4;"1";138;"KS";282;12,1;18,25;NA;NA;20;19,0774179387059;0,229914347835339
153;1999;1;4;3;"2";139;"KS";290;12,7;8;NA;NA;15;NA;NA
153;2004;2;4;3;"2";139;"KS";290;12,7;10,15;NA;NA;15;NA;NA
153;2009;3;4;3;"2";139;"KS";290;12,7;12,2;NA;NA;15;NA;NA
153;2014;4;4;3;"K";139;"KS";290;12,7;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"1";140;"KS";288;11,7;12,6;13,2;NA;15;14,8729350982118;0,0861974702229676
153;2004;2;4;1;"K";140;"KS";288;11,7;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";140;"KS";288;11,7;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";140;"KS";288;11,7;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"2";141;"KS";297;11,7;6,05;NA;NA;15;NA;NA
153;2004;2;4;1;"K";141;"KS";297;11,7;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";141;"KS";297;11,7;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";141;"KS";297;11,7;NA;NA;NA;20;NA;NA
153;1999;1;4;4;"1";142;"KS";303;13,2;8,1;NA;NA;15;11,3062780575099;0,0265315365934236
153;2004;2;4;4;"1";142;"KS";303;13,2;10,25;NA;NA;15;14,2248784733207;0,0545489834857986
153;2009;3;4;4;"1";142;"KS";303;13,2;13,6;NA;NA;15;15,5066084035957;0,104643869631625
153;2014;4;4;4;"1";142;"KS";303;13,2;17;NA;NA;20;18,8016523436241;0,197006832337527
153;1999;1;4;4;"2";143;"KS";303;11,9;7,35;NA;NA;15;NA;NA
153;2004;2;4;4;"2";143;"KS";303;11,9;8,7;NA;NA;15;NA;NA
153;2009;3;4;4;"2";143;"KS";303;11,9;11,05;NA;NA;15;NA;NA
153;2014;4;4;4;"2";143;"KS";303;11,9;12,6;NA;NA;20;NA;NA
153;1999;1;4;3;"2";144;"KS";306;13,4;6,35;NA;NA;15;NA;NA
153;2004;2;4;3;"2";144;"KS";306;13,4;7,5;NA;NA;15;NA;NA
153;2009;3;4;3;"2";144;"KS";306;13,4;8,4;NA;NA;15;NA;NA
153;2014;4;4;3;"K";144;"KS";306;13,4;NA;NA;NA;20;NA;NA
153;1999;1;4;3;"1";145;"LV";312;12;10,55;11,6;NA;15;11,6089264303734;0,0526243417345663
153;2004;2;4;3;"1";145;"LV";312;12;11,55;13,3;NA;15;12,4912588615378;0,0664657214322743
153;2009;3;4;3;"1";145;"LV";312;12;14,3;13,8;NA;15;14,6163274971365;0,115180767231411
153;2014;4;4;3;"K";145;"LV";312;12;NA;NA;NA;20;NA;NA
153;1999;1;4;4;"2";146;"KS";318;14;10,8;NA;NA;15;NA;NA
153;2004;2;4;4;"2";146;"KS";318;14;14,5;NA;NA;15;NA;NA
153;2009;3;4;4;"2";146;"KS";318;14;18,15;NA;NA;15;NA;NA
153;2014;4;4;4;"2";146;"KS";318;14;21,8;NA;NA;20;NA;NA
153;1999;1;4;4;"2";147;"KS";320;12,4;8,05;NA;NA;15;NA;NA
153;2004;2;4;4;"2";147;"KS";320;12,4;8,6;NA;NA;15;NA;NA
153;2009;3;4;4;"2";147;"KS";320;12,4;9,35;NA;NA;15;NA;NA
153;2014;4;4;4;"2";147;"KS";320;12,4;10,65;NA;NA;20;NA;NA
153;1999;1;4;1;"2";148;"KS";303;10,5;7,7;NA;NA;15;NA;NA
153;2004;2;4;1;"K";148;"KS";303;10,5;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";148;"KS";303;10,5;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";148;"KS";303;10,5;NA;NA;NA;20;NA;NA
153;1999;1;4;1;"2";149;"KS";290;10,2;7,8;NA;NA;15;NA;NA
153;2004;2;4;1;"K";149;"KS";290;10,2;NA;NA;NA;15;NA;NA
153;2009;3;4;1;"K";149;"KS";290;10,2;NA;NA;NA;15;NA;NA
153;2014;4;4;1;"K";149;"KS";290;10,2;NA;NA;NA;20;NA;NA
