"prt";"aasta";"kord";"mxkord";"kordev";"rinnv";"puu";"pl";"asim";"kaug";"d";"h";"rikked";"raadius";"hp";"v"
101;1999;1;4;1;"1";74;"LM";101;11,8;16,65;NA;NA;20;20,8599131705827;0,214564461583647
101;2004;2;4;1;"K";74;"LM";101;11,8;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";74;"LM";101;11,8;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";74;"LM";101;11,8;NA;NA;NA;30;NA;NA
101;1999;1;4;4;"1";75;"LM";101,5;11,8;17,25;21,7;NA;20;20,894250323284;0,230655914603162
101;2004;2;4;4;"1";75;"LM";101,5;11,8;18;19,6;NA;30;20,1140328300816;0,242441254208725
101;2009;3;4;4;"1";75;"LM";101,5;11,8;20;20;NA;30;21,5097013545732;0,318599499065836
101;2014;4;4;4;"1";75;"LM";101,5;11,8;21,75;20,3;NA;30;21,925010611021;0,383703067248263
101;1999;1;4;1;"2";76;"KU";110;12;5,25;NA;NA;20;NA;NA
101;2004;2;4;1;"K";76;"KU";110;12;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";76;"KU";110;12;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";76;"KU";110;12;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";77;"KS";100,5;8,8;14,75;19,8;NA;20;20,5844534411108;0,162842057805255
101;2004;2;4;1;"K";77;"KS";100,5;8,8;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";77;"KS";100,5;8,8;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";77;"KS";100,5;8,8;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";78;"KU";105,5;9,4;8,6;6,4;NA;20;NA;NA
101;2004;2;4;1;"K";78;"KU";105,5;9,4;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";78;"KU";105,5;9,4;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";78;"KU";105,5;9,4;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";79;"KU";114;9,9;16,95;14,6;"10N";20;NA;NA
101;2004;2;4;1;"K";79;"KU";114;9,9;NA;NA;"10N";30;NA;NA
101;2009;3;4;1;"K";79;"KU";114;9,9;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";79;"KU";114;9,9;NA;NA;NA;30;NA;NA
101;1999;1;4;4;"1";80;"KS";119;10;13,9;20,4;NA;20;19,9979349221523;0,140805318105193
101;2004;2;4;4;"1";80;"KS";119;10;14,8;21,6;NA;30;20,540741330548;0,163583454696249
101;2009;3;4;4;"1";80;"KS";119;10;16,4;22,7;NA;30;22,0349007141198;0,214524899911919
101;2014;4;4;4;"1";80;"KS";119;10;18,45;23,8;NA;30;23,3153629043988;0,285797890259526
101;1999;1;4;1;"1";81;"KS";109,5;9,8;15,3;19,1;"6N";20;20,9407252782302;0,177990735585564
101;2004;2;4;1;"K";81;"KS";109,5;9,8;NA;NA;"6N";30;NA;NA
101;2009;3;4;1;"K";81;"KS";109,5;9,8;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";81;"KS";109,5;9,8;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";82;"KU";128;10,3;10,15;8,1;"10N";20;NA;NA
101;2004;2;4;1;"K";82;"KU";128;10,3;NA;NA;"10N";30;NA;NA
101;2009;3;4;1;"K";82;"KU";128;10,3;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";82;"KU";128;10,3;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";83;"KS";137,5;8,3;14,8;23,8;NA;20;20,6175672996542;0,164190295353282
101;2004;2;4;1;"K";83;"KS";137,5;8,3;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";83;"KS";137,5;8,3;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";83;"KS";137,5;8,3;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";84;"KU";139;8,7;13,25;13,6;NA;20;NA;NA
101;2004;2;4;1;"K";84;"KU";139;8,7;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";84;"KU";139;8,7;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";84;"KU";139;8,7;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";85;"KS";148,5;8,5;6,4;15,4;NA;20;11,8994343964995;0,0173411264590732
101;2004;2;4;1;"K";85;"KS";148,5;8,5;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";85;"KS";148,5;8,5;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";85;"KS";148,5;8,5;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";86;"KS";146,5;8,5;6,6;12,6;"6N";20;12,2133409315379;0,019030748173274
101;2004;2;4;1;"K";86;"KS";146,5;8,5;NA;NA;"6N";30;NA;NA
101;2009;3;4;1;"K";86;"KS";146,5;8,5;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";86;"KS";146,5;8,5;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";87;"KU";148;7,1;5,5;4;NA;20;NA;NA
101;2004;2;4;1;"K";87;"KU";148;7,1;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";87;"KU";148;7,1;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";87;"KU";148;7,1;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";88;"KS";155,5;10,1;8,25;NA;NA;20;14,5475472226826;0,0362081507991992
101;2004;2;4;1;"K";88;"KS";155,5;10,1;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";88;"KS";155,5;10,1;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";88;"KS";155,5;10,1;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";89;"KS";159,5;10,5;8,35;NA;NA;20;14,6754294412528;0,0374380172936489
101;2004;2;4;1;"K";89;"KS";159,5;10,5;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";89;"KS";159,5;10,5;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";89;"KS";159,5;10,5;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";90;"KS";150,5;11,6;19,25;NA;NA;20;23,0669118522124;0,307430169319212
101;2004;2;4;1;"K";90;"KS";150,5;11,6;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";90;"KS";150,5;11,6;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";90;"KS";150,5;11,6;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";91;"KU";146,5;11,1;4,25;3,8;NA;20;NA;NA
101;2004;2;4;1;"K";91;"KU";146,5;11,1;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";91;"KU";146,5;11,1;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";91;"KU";146,5;11,1;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";92;"KS";142,5;11,3;18,5;NA;"6N";20;22,7133723064383;0,280057438471536
101;2004;2;4;1;"K";92;"KS";142,5;11,3;NA;NA;"6N";30;NA;NA
101;2009;3;4;1;"K";92;"KS";142,5;11,3;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";92;"KS";142,5;11,3;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";93;"KS";145,5;11,9;13,05;NA;NA;20;19,3632957923109;0,12043303772647
101;2004;2;4;1;"K";93;"KS";145,5;11,9;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";93;"KS";145,5;11,9;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";93;"KS";145,5;11,9;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";94;"KU";142,5;12,9;10,5;NA;NA;20;NA;NA
101;2004;2;4;1;"K";94;"KU";142,5;12,9;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";94;"KU";142,5;12,9;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";94;"KU";142,5;12,9;NA;NA;NA;30;NA;NA
101;1999;1;4;4;"1";95;"LM";123,5;15,1;16,65;NA;NA;20;20,8599131705827;0,214564461583647
101;2004;2;4;4;"1";95;"LM";123,5;15,1;17,9;NA;NA;30;20,0735728019628;0,239312508862659
101;2009;3;4;4;"1";95;"LM";123,5;15,1;20,8;NA;NA;30;21,5942273742197;0,345892904585222
101;2014;4;4;4;"1";95;"LM";123,5;15,1;21,8;NA;NA;30;21,9344714173885;0,385628567107239
101;1999;1;4;1;"1";96;"LM";123;15,4;10,7;NA;NA;20;20,3216911779978;0,0866144598791933
101;2004;2;4;1;"K";96;"LM";123;15,4;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";96;"LM";123;15,4;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";96;"LM";123;15,4;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";97;"KU";126;16,8;9,4;NA;"10T";20;NA;NA
101;2004;2;4;1;"K";97;"KU";126;16,8;NA;NA;"10T";30;NA;NA
101;2009;3;4;1;"K";97;"KU";126;16,8;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";97;"KU";126;16,8;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";98;"KU";127,5;16,3;5,05;NA;NA;20;NA;NA
101;2004;2;4;1;"K";98;"KU";127,5;16,3;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";98;"KU";127,5;16,3;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";98;"KU";127,5;16,3;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";99;"KS";121;19,7;9,75;15;NA;20;16,323709662862;0,0569693485190943
101;2004;2;4;1;"K";99;"KS";121;19,7;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";99;"KS";121;19,7;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";99;"KS";121;19,7;NA;NA;NA;30;NA;NA
101;1999;1;4;4;"1";100;"KS";117,5;19,4;16,75;NA;NA;20;21,8023520324448;0,221289154370978
101;2004;2;4;4;"1";100;"KS";117,5;19,4;17,85;NA;NA;30;22,6140506828768;0,259923501726442
101;2009;3;4;4;"1";100;"KS";117,5;19,4;19,35;NA;NA;30;23,7066020793181;0,318990207284702
101;2014;4;4;4;"1";100;"KS";117,5;19,4;20,3;NA;NA;30;24,324058942294;0,359413312797491
101;1999;1;4;1;"1";101;"KS";122,5;19,8;6,25;NA;"10N";20;11,6593103255463;0,016128440531106
101;2004;2;4;1;"K";101;"KS";122,5;19,8;NA;NA;"10N";30;NA;NA
101;2009;3;4;1;"K";101;"KS";122,5;19,8;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";101;"KS";122,5;19,8;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";102;"LM";131,5;19,1;13,4;NA;NA;20;20,6226980074256;0,137555950592405
101;2004;2;4;1;"K";102;"LM";131,5;19,1;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";102;"LM";131,5;19,1;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";102;"LM";131,5;19,1;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";103;"KS";135,5;19,3;8,85;NA;NA;20;15,2937122633405;0,0439161885257893
101;2004;2;4;1;"K";103;"KS";135,5;19,3;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";103;"KS";135,5;19,3;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";103;"KS";135,5;19,3;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";104;"KU";137,5;18,1;8,35;NA;NA;20;NA;NA
101;2004;2;4;1;"K";104;"KU";137,5;18,1;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";104;"KU";137,5;18,1;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";104;"KU";137,5;18,1;NA;NA;NA;30;NA;NA
101;1999;1;4;NA;"S";105;"KS";138;17,5;NA;17;NA;20;NA;NA
101;2004;2;4;NA;"Xsurn";105;"KS";138;17,5;NA;NA;NA;30;NA;NA
101;2009;3;4;NA;"Xsurn";105;"KS";138;17,5;NA;NA;NA;30;NA;NA
101;2014;4;4;NA;"Xsurn";105;"KS";138;17,5;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";106;"KU";132,5;16,6;9,8;NA;NA;20;NA;NA
101;2004;2;4;1;"S";106;"KU";132,5;16,6;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"S";106;"KU";132,5;16,6;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"S";106;"KU";132,5;16,6;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";107;"KS";144,5;16,7;13,7;NA;NA;20;19,8531389143365;0,135862325184213
101;2004;2;4;1;"K";107;"KS";144,5;16,7;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";107;"KS";144,5;16,7;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";107;"KS";144,5;16,7;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";108;"KU";151;16,9;19,05;NA;NA;20;17,7475680247143;0,2500302882609
101;2004;2;4;1;"K";108;"KU";151;16,9;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";108;"KU";151;16,9;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";108;"KU";151;16,9;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";109;"KU";151,5;14,3;19,75;NA;"10K";20;18,1585368745625;0,274057746135105
101;2004;2;4;1;"K";109;"KU";151,5;14,3;NA;NA;"10K";30;NA;NA
101;2009;3;4;1;"K";109;"KU";151,5;14,3;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";109;"KU";151,5;14,3;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";110;"KS";155,5;13,6;16,5;NA;NA;20;21,6612604154445;0,213475635349609
101;2004;2;4;1;"K";110;"KS";155,5;13,6;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";110;"KS";155,5;13,6;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";110;"KS";155,5;13,6;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";111;"KS";158,5;13,9;8;14,2;NA;20;14,221442311698;0,0332288890988462
101;2004;2;4;1;"K";111;"KS";158,5;13,9;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";111;"KS";158,5;13,9;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";111;"KS";158,5;13,9;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";112;"KU";158,5;14,5;5,7;NA;NA;20;5,79126162964495;0,00898924593415949
101;2004;2;4;1;"K";112;"KU";158,5;14,5;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";112;"KU";158,5;14,5;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";112;"KU";158,5;14,5;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";113;"KS";160,5;17,7;8,85;NA;NA;20;15,2937122633405;0,0439161885257893
101;2004;2;4;1;"K";113;"KS";160,5;17,7;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";113;"KS";160,5;17,7;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";113;"KS";160,5;17,7;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";114;"KU";160;19,7;11,5;NA;"10T";20;NA;NA
101;2004;2;4;1;"K";114;"KU";160;19,7;NA;NA;"10T";30;NA;NA
101;2009;3;4;1;"K";114;"KU";160;19,7;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";114;"KU";160;19,7;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";115;"RE";162;19,4;10,55;NA;"44";20;NA;NA
101;2004;2;4;1;"K";115;"RE";162;19,4;NA;NA;"44";30;NA;NA
101;2009;3;4;1;"K";115;"RE";162;19,4;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";115;"RE";162;19,4;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";116;"HB";162,5;20;34,05;NA;NA;20;26,7244845004659;1,13992214088159
101;2004;2;4;1;"K";116;"HB";162,5;20;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";116;"HB";162,5;20;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";116;"HB";162,5;20;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";117;"LM";169;19,4;12,55;NA;NA;20;20,541285489092;0,120243042611733
101;2004;2;4;1;"K";117;"LM";169;19,4;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";117;"LM";169;19,4;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";117;"LM";169;19,4;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";118;"KS";167;17,5;16,25;21,2;NA;20;21,5171792262771;0,205807353469635
101;2004;2;4;1;"K";118;"KS";167;17,5;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";118;"KS";167;17,5;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";118;"KS";167;17,5;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";119;"RE";169,5;17;9,6;NA;NA;20;16,082226804652;0,0572001906112871
101;2004;2;4;1;"K";119;"RE";169,5;17;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";119;"RE";169,5;17;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";119;"RE";169,5;17;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";120;"KU";174;17,6;6,7;NA;"10T";20;NA;NA
101;2004;2;4;1;"K";120;"KU";174;17,6;NA;NA;"10T";30;NA;NA
101;2009;3;4;1;"K";120;"KU";174;17,6;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";120;"KU";174;17,6;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";121;"KS";170,5;17,5;17,15;NA;NA;20;22,0221016707779;0,234093099379864
101;2004;2;4;1;"K";121;"KS";170,5;17,5;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";121;"KS";170,5;17,5;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";121;"KS";170,5;17,5;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";122;"KU";171;18,1;8,35;NA;NA;20;NA;NA
101;2004;2;4;1;"K";122;"KU";171;18,1;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";122;"KU";171;18,1;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";122;"KU";171;18,1;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";123;"KS";176;16,3;9,75;NA;NA;20;16,323709662862;0,0569693485190943
101;2004;2;4;1;"K";123;"KS";176;16,3;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";123;"KS";176;16,3;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";123;"KS";176;16,3;NA;NA;NA;30;NA;NA
101;1999;1;4;NA;"S";124;"KS";180;15,7;NA;NA;NA;20;NA;NA
101;2004;2;4;NA;"Xsurn";124;"KS";180;15,7;NA;NA;NA;30;NA;NA
101;2009;3;4;NA;"Xsurn";124;"KS";180;15,7;NA;NA;NA;30;NA;NA
101;2014;4;4;NA;"Xsurn";124;"KS";180;15,7;NA;NA;NA;30;NA;NA
101;1999;1;4;NA;"S";125;"KS";180;15;NA;NA;NA;20;NA;NA
101;2004;2;4;NA;"Xsurn";125;"KS";180;15;NA;NA;NA;30;NA;NA
101;2009;3;4;NA;"Xsurn";125;"KS";180;15;NA;NA;NA;30;NA;NA
101;2014;4;4;NA;"Xsurn";125;"KS";180;15;NA;NA;NA;30;NA;NA
101;1999;1;4;NA;"S";126;"KS";147,5;15;NA;NA;NA;20;NA;NA
101;2004;2;4;NA;"Xsurn";126;"KS";147,5;15;NA;NA;NA;30;NA;NA
101;2009;3;4;NA;"Xsurn";126;"KS";147,5;15;NA;NA;NA;30;NA;NA
101;2014;4;4;NA;"Xsurn";126;"KS";147,5;15;NA;NA;NA;30;NA;NA
101;1999;1;4;4;"1";127;"KS";169;14,6;22,9;NA;NA;20;24,5348458326377;0,45942957053234
101;2004;2;4;4;"1";127;"KS";169;14,6;24,25;NA;NA;30;25,7281885345722;0,538519522177433
101;2009;3;4;4;"1";127;"KS";169;14,6;27,3;NA;NA;30;26,8156672285043;0,707872648811606
101;2014;4;4;4;"1";127;"KS";169;14,6;29,55;NA;NA;30;27,8986622271335;0,859734559128066
101;1999;1;4;1;"2";128;"KU";168;14,4;10,7;NA;"10T";20;NA;NA
101;2004;2;4;1;"K";128;"KU";168;14,4;NA;NA;"10T";30;NA;NA
101;2009;3;4;1;"K";128;"KU";168;14,4;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";128;"KU";168;14,4;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";129;"KU";165,5;15,9;6,4;NA;NA;20;NA;NA
101;2004;2;4;1;"K";129;"KU";165,5;15,9;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";129;"KU";165,5;15,9;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";129;"KU";165,5;15,9;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";130;"KU";171,5;11,7;16,7;NA;"10K";20;NA;NA
101;2004;2;4;1;"K";130;"KU";171,5;11,7;NA;NA;"10K";30;NA;NA
101;2009;3;4;1;"K";130;"KU";171,5;11,7;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";130;"KU";171,5;11,7;NA;NA;NA;30;NA;NA
101;1999;1;4;3;"1";131;"KS";176,5;11,6;17,3;NA;NA;20;22,1026648785197;0,238990564915051
101;2004;2;4;3;"1";131;"KS";176,5;11,6;17,8;NA;NA;30;22,5838354248971;0,25815574674426
101;2009;3;4;3;"1";131;"KS";176,5;11,6;19,15;NA;NA;30;23,6047252716205;0,311229523564372
101;2014;4;4;3;"S";131;"KS";176,5;11,6;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";132;"KU";182;12,8;22,8;NA;"10K";20;19,7757328418024;0,393053639083441
101;2004;2;4;1;"K";132;"KU";182;12,8;NA;NA;"10K";30;NA;NA
101;2009;3;4;1;"K";132;"KU";182;12,8;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";132;"KU";182;12,8;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";133;"HB";189;14,3;32,9;26,7;NA;20;26,6060900993097;1,05934800504176
101;2004;2;4;1;"K";133;"HB";189;14,3;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";133;"HB";189;14,3;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";133;"HB";189;14,3;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";134;"KS";184;16,5;10,95;NA;NA;20;17,550026431364;0,0771909898797647
101;2004;2;4;1;"K";134;"KS";184;16,5;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";134;"KS";184;16,5;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";134;"KS";184;16,5;NA;NA;NA;30;NA;NA
101;1999;1;4;4;"1";135;"KS";198;10,4;19,25;NA;NA;20;23,0669118522124;0,307430169319212
101;2004;2;4;4;"1";135;"KS";198;10,4;20,7;NA;NA;30;24,1679217067177;0,371134036553701
101;2009;3;4;4;"1";135;"KS";198;10,4;23,4;NA;NA;30;25,4891001758499;0,497466464919302
101;2014;4;4;4;"1";135;"KS";198;10,4;25,4;NA;NA;30;26,5369783298906;0,607919119004496
101;1999;1;4;1;"1";136;"KS";184,5;9,4;4,95;9,7;NA;20;9,40446290520507;0,00753066379569419
101;2004;2;4;1;"K";136;"KS";184,5;9,4;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";136;"KS";184,5;9,4;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";136;"KS";184,5;9,4;NA;NA;NA;30;NA;NA
101;1999;1;4;4;"1";137;"KS";185;7,7;22,9;25;NA;20;24,5348458326377;0,45942957053234
101;2004;2;4;4;"1";137;"KS";185;7,7;24,05;25,5;NA;30;25,6493099353769;0,528235206444508
101;2009;3;4;4;"1";137;"KS";185;7,7;26,1;26;NA;30;26,4402232371273;0,639096004095683
101;2014;4;4;4;"1";137;"KS";185;7,7;27,2;26,2;NA;30;27,1667395416794;0,71166215886032
101;1999;1;4;1;"1";138;"KS";184;7;9,85;18,4;NA;20;16,432018269989;0,0585310124235163
101;2004;2;4;1;"K";138;"KS";184;7;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";138;"KS";184;7;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";138;"KS";184;7;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"2";139;"KU";179,5;8,3;10,95;9,3;"10T";20;NA;NA
101;2004;2;4;1;"K";139;"KU";179,5;8,3;NA;NA;"10T";30;NA;NA
101;2009;3;4;1;"K";139;"KU";179,5;8,3;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";139;"KU";179,5;8,3;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";140;"KS";167,5;5,1;11,65;16,4;NA;20;18,1973956813917;0,0904886831451376
101;2004;2;4;1;"K";140;"KS";167,5;5,1;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";140;"KS";167,5;5,1;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";140;"KS";167,5;5,1;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";141;"KS";174,5;4,5;8,25;13,6;NA;20;14,5475472226826;0,0362081507991992
101;2004;2;4;1;"K";141;"KS";174,5;4,5;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";141;"KS";174,5;4,5;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";141;"KS";174,5;4,5;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";142;"KS";166;4,5;12,25;17,1;NA;20;18,7168538722118;0,102773599817447
101;2004;2;4;1;"K";142;"KS";166;4,5;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";142;"KS";166;4,5;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";142;"KS";166;4,5;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";143;"KU";160,5;3,6;12,75;12,9;NA;20;13,1902925813243;0,0872745459607705
101;2004;2;4;1;"K";143;"KU";160,5;3,6;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";143;"KU";160,5;3,6;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";143;"KU";160,5;3,6;NA;NA;NA;30;NA;NA
101;1999;1;4;4;"1";144;"LM";205,5;6,8;17,6;19,8;NA;20;20,9132335832308;0,240312421530817
101;2004;2;4;4;"1";144;"LM";205,5;6,8;18,2;20,2;NA;30;20,1939589488957;0,248763512036236
101;2009;3;4;4;"1";144;"LM";205,5;6,8;20,6;21,7;NA;30;21,5736680944558;0,338963385666433
101;2014;4;4;4;"1";144;"LM";205,5;6,8;21,4;22;NA;30;21,8577144840345;0,370362523307812
101;1999;1;4;4;"1";145;"LM";205;7,9;17;20,5;NA;20;20,8802280359562;0,223880136028347
101;2004;2;4;4;"1";145;"LM";205;7,9;17,6;21,1;NA;30;19,9501558142754;0,230055731299606
101;2009;3;4;4;"1";145;"LM";205;7,9;19,25;22,1;NA;30;21,4245555044958;0,294040375332549
101;2014;4;4;4;"1";145;"LM";205;7,9;20,15;22;NA;30;21,6010095275388;0,324687961384821
101;1999;1;4;1;"1";146;"KS";227,5;4,8;8,8;13,2;NA;20;15,2334296642895;0,0432436291312967
101;2004;2;4;1;"K";146;"KS";227,5;4,8;NA;NA;NA;30;NA;NA
101;2009;3;4;1;"K";146;"KS";227,5;4,8;NA;NA;NA;30;NA;NA
101;2014;4;4;1;"K";146;"KS";227,5;4,8;NA;NA;NA;30;NA;NA
101;1999;1;4;1;"1";147;"KS";235;4,9;6,65;7,8;NA;20;12,2907124701274;0,0194661998817798
